"TIME", "DISTANCE", "CLIENT_1_EID", "CLIENT_1_LAT", "CLIENT_1_LON", "CLIENT_2_EID", "CLIENT_2_LAT", "CLIENT_2_LON"
0.1271200068, 7.494690651, 1, -3.820394, -38.534866, 4445, -3.779676042, -38.55527192
0.218677329, 13.05505083, 1, -3.820394, -38.534866, 4444, -3.749247091, -38.55911361
0.2458607533, 13.95967997, 1, -3.820394, -38.534866, 4443, -3.7253182, -38.539803
0.1704762103, 9.819715529, 1, -3.820394, -38.534866, 4442, -3.7719676, -38.539845
0.2661611358, 15.82334349, 1, -3.820394, -38.534866, 4441, -3.7341975, -38.56422887
0.2410503072, 13.75170433, 1, -3.820394, -38.534866, 4440, -3.740075, -38.55693
0.2487610751, 13.98454941, 1, -3.820394, -38.534866, 4439, -3.733499186, -38.55299787
0.2269228201, 12.99958414, 1, -3.820394, -38.534866, 4438, -3.735272, -38.549522
0.02930146579, 1.145740711, 1, -3.820394, -38.534866, 4437, -3.8177278, -38.541153
0.04438242612, 2.014412657, 1, -3.820394, -38.534866, 4428, -3.8158703, -38.52509
0.06139497653, 3.019504943, 1, -3.820394, -38.534866, 4523, -3.803227, -38.533627
0.2649982014, 15.01429636, 1, -3.820394, -38.534866, 4521, -3.7225583, -38.550312
0.2215769231, 13.40185741, 1, -3.820394, -38.534866, 4425, -3.7313912, -38.544464
0.1950948298, 10.76818631, 1, -3.820394, -38.534866, 4424, -3.764816031, -38.5368652
0.1839041477, 10.67844921, 1, -3.820394, -38.534866, 4519, -3.7579834, -38.55662
0.2331963095, 13.6130427, 1, -3.820394, -38.534866, 4423, -3.746225476, -38.55956213
0.2353052858, 13.82845147, 1, -3.820394, -38.534866, 4422, -3.73041, -38.541225
0.2177379452, 12.67239137, 1, -3.820394, -38.534866, 4517, -3.740209354, -38.54726373
0.2618527557, 14.87503452, 1, -3.820394, -38.534866, 4421, -3.723314723, -38.55054927
0.1964149948, 10.85027653, 1, -3.820394, -38.534866, 4419, -3.7652957, -38.536983
0.2518534404, 14.37570848, 1, -3.820394, -38.534866, 4418, -3.7228465, -38.539024
0.2484853261, 14.25738496, 1, -3.820394, -38.534866, 4417, -3.72425395, -38.54181102
0.175474517, 10.22955155, 1, -3.820394, -38.534866, 4416, -3.7626143, -38.560017
0.1210184609, 7.056626243, 4445, -3.779676042, -38.55527192, 1, -3.820394, -38.534866
0.1087374655, 6.231665198, 4445, -3.779676042, -38.55527192, 4444, -3.749247091, -38.55911361
0.185648326, 8.098794192, 4445, -3.779676042, -38.55527192, 4443, -3.7253182, -38.539803
0.06776050348, 2.910951407, 4445, -3.779676042, -38.55527192, 4442, -3.7719676, -38.539845
0.1562212723, 8.999957859, 4445, -3.779676042, -38.55527192, 4441, -3.7341975, -38.56422887
0.1439370092, 7.526845464, 4445, -3.779676042, -38.55527192, 4440, -3.740075, -38.55693
0.1665047776, 9.870534858, 4445, -3.779676042, -38.55527192, 4439, -3.733499186, -38.55299787
0.1650617412, 7.039779299, 4445, -3.779676042, -38.55527192, 4438, -3.735272, -38.549522
0.142323711, 6.12411315, 4445, -3.779676042, -38.55527192, 4437, -3.8177278, -38.541153
0.1182482867, 6.284608631, 4445, -3.779676042, -38.55527192, 4428, -3.8158703, -38.52509
0.09231473077, 4.826308705, 4445, -3.779676042, -38.55527192, 4523, -3.803227, -38.533627
0.2047857741, 9.153410583, 4445, -3.779676042, -38.55527192, 4521, -3.7225583, -38.550312
0.1613644958, 7.540971631, 4445, -3.779676042, -38.55527192, 4425, -3.7313912, -38.544464
0.09237912292, 3.859422191, 4445, -3.779676042, -38.55527192, 4424, -3.764816031, -38.5368652
0.07511024988, 3.870789174, 4445, -3.779676042, -38.55527192, 4519, -3.7579834, -38.55662
0.123256446, 6.789657071, 4445, -3.779676042, -38.55527192, 4423, -3.746225476, -38.55956213
0.1750928585, 7.96756569, 4445, -3.779676042, -38.55527192, 4422, -3.73041, -38.541225
0.1455573886, 6.901890294, 4445, -3.779676042, -38.55527192, 4517, -3.740209354, -38.54726373
0.2016403284, 9.014148741, 4445, -3.779676042, -38.55527192, 4421, -3.723314723, -38.55054927
0.09369928792, 3.941512404, 4445, -3.779676042, -38.55527192, 4419, -3.7652957, -38.536983
0.1916410131, 8.514822705, 4445, -3.779676042, -38.55527192, 4418, -3.7228465, -38.539024
0.1882728988, 8.396499181, 4445, -3.779676042, -38.55527192, 4417, -3.72425395, -38.54181102
0.0666806192, 3.421891517, 4445, -3.779676042, -38.55527192, 4416, -3.7626143, -38.560017
0.2133610141, 12.55359102, 4444, -3.749247091, -38.55911361, 1, -3.820394, -38.534866
0.1148948078, 6.400424452, 4444, -3.749247091, -38.55911361, 4445, -3.779676042, -38.55527192
0.1205458776, 6.085475626, 4444, -3.749247091, -38.55911361, 4443, -3.7253182, -38.539803
0.1176540263, 4.862926262, 4444, -3.749247091, -38.55911361, 4442, -3.7719676, -38.539845
0.05670366291, 3.117286684, 4444, -3.749247091, -38.55911361, 4441, -3.7341975, -38.56422887
0.04158423009, 1.588644288, 4444, -3.749247091, -38.55911361, 4440, -3.740075, -38.55693
0.0669871682, 3.987863684, 4444, -3.749247091, -38.55911361, 4439, -3.733499186, -38.55299787
0.06478777095, 2.337571999, 4444, -3.749247091, -38.55911361, 4438, -3.735272, -38.549522
0.2346662642, 11.62107793, 4444, -3.749247091, -38.55911361, 4437, -3.8177278, -38.541153
0.21059084, 11.78157341, 4444, -3.749247091, -38.55911361, 4428, -3.8158703, -38.52509
0.184657284, 10.32327349, 4444, -3.749247091, -38.55911361, 4523, -3.803227, -38.533627
0.1157333465, 5.748193121, 4444, -3.749247091, -38.55911361, 4521, -3.7225583, -38.550312
0.08870396316, 3.69957299, 4444, -3.749247091, -38.55911361, 4425, -3.7313912, -38.544464
0.1092952143, 4.472580294, 4444, -3.749247091, -38.55911361, 4424, -3.764816031, -38.5368652
0.04637895501, 2.130012221, 4444, -3.749247091, -38.55911361, 4519, -3.7579834, -38.55662
0.02373883656, 0.9069858966, 4444, -3.749247091, -38.55911361, 4423, -3.746225476, -38.55956213
0.1024323258, 4.126167049, 4444, -3.749247091, -38.55911361, 4422, -3.73041, -38.541225
0.05952472107, 2.153365252, 4444, -3.749247091, -38.55911361, 4517, -3.740209354, -38.54726373
0.1103388732, 5.552804369, 4444, -3.749247091, -38.55911361, 4421, -3.723314723, -38.55054927
0.1106153793, 4.554670508, 4444, -3.749247091, -38.55911361, 4419, -3.7652957, -38.536983
0.1261386811, 5.067126048, 4444, -3.749247091, -38.55911361, 4418, -3.7228465, -38.539024
0.1227705668, 4.948802524, 4444, -3.749247091, -38.55911361, 4417, -3.72425395, -38.54181102
0.05788975377, 2.53289017, 4444, -3.749247091, -38.55911361, 4416, -3.7626143, -38.560017
0.2406425348, 13.75370056, 4443, -3.7253182, -38.539803, 1, -3.820394, -38.534866
0.1799940663, 8.152486741, 4443, -3.7253182, -38.539803, 4445, -3.779676042, -38.55527192
0.1077272859, 5.660435352, 4443, -3.7253182, -38.539803, 4444, -3.749247091, -38.55911361
0.1435944974, 6.780100484, 4443, -3.7253182, -38.539803, 4442, -3.7719676, -38.539845
0.07617819056, 3.878700512, 4443, -3.7253182, -38.539803, 4441, -3.7341975, -38.56422887
0.07995979977, 3.819560227, 4443, -3.7253182, -38.539803, 4440, -3.740075, -38.55693
0.07081988732, 3.783434815, 4443, -3.7253182, -38.539803, 4439, -3.733499186, -38.55299787
0.06018483821, 2.887848466, 4443, -3.7253182, -38.539803, 4438, -3.735272, -38.549522
0.2679947795, 14.66248799, 4443, -3.7253182, -38.539803, 4437, -3.8177278, -38.541153
0.2378723606, 12.98168294, 4443, -3.7253182, -38.539803, 4428, -3.8158703, -38.52509
0.2327328651, 12.97369452, 4443, -3.7253182, -38.539803, 4523, -3.803227, -38.533627
0.05863626445, 2.576600644, 4443, -3.7253182, -38.539803, 4521, -3.7225583, -38.550312
0.03113707272, 1.416065438, 4443, -3.7253182, -38.539803, 4425, -3.7313912, -38.544464
0.1257426715, 5.996115767, 4443, -3.7253182, -38.539803, 4424, -3.764816031, -38.5368652
0.1146240166, 5.366491794, 4443, -3.7253182, -38.539803, 4519, -3.7579834, -38.55662
0.1055670949, 4.765086409, 4443, -3.7253182, -38.539803, 4423, -3.746225476, -38.55956213
0.02682999113, 1.153484806, 4443, -3.7253182, -38.539803, 4422, -3.73041, -38.541225
0.07439812394, 3.019992172, 4443, -3.7253182, -38.539803, 4517, -3.740209354, -38.54726373
0.057578054, 2.185599388, 4443, -3.7253182, -38.539803, 4421, -3.723314723, -38.55054927
0.1217165699, 5.929501728, 4443, -3.7253182, -38.539803, 4419, -3.7652957, -38.536983
0.0338186253, 1.391883528, 4443, -3.7253182, -38.539803, 4418, -3.7228465, -38.539024
0.030450511, 1.273560004, 4443, -3.7253182, -38.539803, 4417, -3.72425395, -38.54181102
0.1269768953, 6.295817541, 4443, -3.7253182, -38.539803, 4416, -3.7626143, -38.560017
0.1782593935, 10.0273175, 4442, -3.7719676, -38.539845, 1, -3.820394, -38.534866
0.07722706482, 3.370239212, 4442, -3.7719676, -38.539845, 4445, -3.779676042, -38.55527192
0.1181736076, 5.055711148, 4442, -3.7719676, -38.539845, 4444, -3.749247091, -38.55911361
0.1482184493, 7.085336955, 4442, -3.7719676, -38.539845, 4443, -3.7253182, -38.539803
0.1656574144, 7.824003809, 4442, -3.7719676, -38.539845, 4441, -3.7341975, -38.56422887
0.1417593517, 6.778442254, 4442, -3.7719676, -38.539845, 4440, -3.740075, -38.55693
0.1494701196, 7.011287333, 4442, -3.7719676, -38.539845, 4439, -3.733499186, -38.55299787
0.1276318645, 6.026322062, 4442, -3.7719676, -38.539845, 4438, -3.735272, -38.549522
0.1995646436, 9.09480441, 4442, -3.7719676, -38.539845, 4437, -3.8177278, -38.541153
0.1754892193, 9.255299891, 4442, -3.7719676, -38.539845, 4428, -3.8158703, -38.52509
0.1495556634, 7.796999965, 4442, -3.7719676, -38.539845, 4523, -3.803227, -38.533627
0.1673558974, 8.139953346, 4442, -3.7719676, -38.539845, 4521, -3.7225583, -38.550312
0.1239346191, 6.527514394, 4442, -3.7719676, -38.539845, 4425, -3.7313912, -38.544464
0.02913604941, 1.278732583, 4442, -3.7719676, -38.539845, 4424, -3.764816031, -38.5368652
0.07771354557, 2.954241471, 4442, -3.7719676, -38.539845, 4519, -3.7579834, -38.55662
0.132692588, 5.613703021, 4442, -3.7719676, -38.539845, 4423, -3.746225476, -38.55956213
0.1376629818, 6.954108453, 4442, -3.7719676, -38.539845, 4422, -3.73041, -38.541225
0.1184469896, 5.699129292, 4442, -3.7719676, -38.539845, 4517, -3.740209354, -38.54726373
0.1642104517, 8.000691504, 4442, -3.7719676, -38.539845, 4421, -3.723314723, -38.55054927
0.03045621441, 1.360822797, 4442, -3.7719676, -38.539845, 4419, -3.7652957, -38.536983
0.1542111364, 7.501365468, 4442, -3.7719676, -38.539845, 4418, -3.7228465, -38.539024
0.1508430221, 7.383041944, 4442, -3.7719676, -38.539845, 4417, -3.72425395, -38.54181102
0.07379206197, 3.460492054, 4442, -3.7719676, -38.539845, 4416, -3.7626143, -38.560017
0.2520738841, 15.03662224, 4441, -3.7341975, -38.56422887, 1, -3.820394, -38.534866
0.1536076778, 8.883455667, 4441, -3.7341975, -38.56422887, 4445, -3.779676042, -38.55527192
0.0572185639, 3.153044139, 4441, -3.7341975, -38.56422887, 4444, -3.749247091, -38.55911361
0.0922567748, 4.443872197, 4441, -3.7341975, -38.56422887, 4443, -3.7253182, -38.539803
0.1563668963, 7.345957478, 4441, -3.7341975, -38.56422887, 4442, -3.7719676, -38.539845
0.03943381184, 1.752832552, 4441, -3.7341975, -38.56422887, 4440, -3.740075, -38.55693
0.03029389939, 1.71670714, 4441, -3.7341975, -38.56422887, 4439, -3.733499186, -38.55299787
0.04464859115, 2.320183659, 4441, -3.7341975, -38.56422887, 4438, -3.735272, -38.549522
0.2733791342, 14.10410915, 4441, -3.7341975, -38.56422887, 4437, -3.8177278, -38.541153
0.2493037099, 14.26460463, 4441, -3.7341975, -38.56422887, 4428, -3.8158703, -38.52509
0.223370154, 12.8063047, 4441, -3.7341975, -38.56422887, 4523, -3.803227, -38.533627
0.0787125118, 3.176440301, 4441, -3.7341975, -38.56422887, 4521, -3.7225583, -38.550312
0.05347506904, 3.101103038, 4441, -3.7341975, -38.56422887, 4425, -3.7313912, -38.544464
0.1480080842, 6.95561151, 4441, -3.7341975, -38.56422887, 4424, -3.764816031, -38.5368652
0.08509182499, 4.613043436, 4441, -3.7341975, -38.56422887, 4519, -3.7579834, -38.55662
0.05025446807, 1.939058318, 4441, -3.7341975, -38.56422887, 4423, -3.746225476, -38.55956213
0.06720343172, 3.527697097, 4441, -3.7341975, -38.56422887, 4422, -3.73041, -38.541225
0.0654868736, 2.997852811, 4441, -3.7341975, -38.56422887, 4517, -3.740209354, -38.54726373
0.07331803851, 2.981051549, 4441, -3.7341975, -38.56422887, 4421, -3.723314723, -38.55054927
0.1463560189, 7.178601976, 4441, -3.7341975, -38.56422887, 4419, -3.7652957, -38.536983
0.09090978701, 4.468656096, 4441, -3.7341975, -38.56422887, 4418, -3.7228465, -38.539024
0.08754167271, 4.350332572, 4441, -3.7341975, -38.56422887, 4417, -3.72425395, -38.54181102
0.09660262375, 5.015921385, 4441, -3.7341975, -38.56422887, 4416, -3.7626143, -38.560017
0.2357195599, 13.49933223, 4440, -3.740075, -38.55693, 1, -3.820394, -38.534866
0.1530602697, 7.798416343, 4440, -3.740075, -38.55693, 4445, -3.779676042, -38.55527192
0.04392217153, 1.753565102, 4440, -3.740075, -38.55693, 4444, -3.749247091, -38.55911361
0.09241734767, 4.163346672, 4440, -3.740075, -38.55693, 4443, -3.7253182, -38.539803
0.1386715225, 6.525732159, 4440, -3.740075, -38.55693, 4442, -3.7719676, -38.539845
0.04118941744, 1.826243118, 4440, -3.740075, -38.55693, 4441, -3.7341975, -38.56422887
0.03045447227, 1.436181616, 4440, -3.740075, -38.55693, 4439, -3.733499186, -38.55299787
0.03393153635, 1.459211431, 4440, -3.740075, -38.55693, 4438, -3.735272, -38.549522
0.2630718046, 14.40811967, 4440, -3.740075, -38.55693, 4437, -3.8177278, -38.541153
0.2329493858, 12.72731462, 4440, -3.740075, -38.55693, 4428, -3.8158703, -38.52509
0.2228227459, 11.72126538, 4440, -3.740075, -38.55693, 4523, -3.803227, -38.533627
0.08974497832, 3.478940055, 4440, -3.740075, -38.55693, 4521, -3.7225583, -38.550312
0.05363564191, 2.820577513, 4440, -3.740075, -38.55693, 4425, -3.7313912, -38.544464
0.1208196966, 5.741747441, 4440, -3.740075, -38.55693, 4424, -3.764816031, -38.5368652
0.08454441691, 3.528004112, 4440, -3.740075, -38.55693, 4519, -3.7579834, -38.55662
0.03380670612, 1.39952381, 4440, -3.740075, -38.55693, 4423, -3.746225476, -38.55956213
0.06736400459, 3.247171572, 4440, -3.740075, -38.55693, 4422, -3.73041, -38.541225
0.03235385917, 1.43164812, 4440, -3.740075, -38.55693, 4517, -3.740209354, -38.54726373
0.08435050502, 3.283551303, 4440, -3.740075, -38.55693, 4421, -3.723314723, -38.55054927
0.116793595, 5.675133402, 4440, -3.740075, -38.55693, 4419, -3.7652957, -38.536983
0.09107035989, 4.188130572, 4440, -3.740075, -38.55693, 4418, -3.7228465, -38.539024
0.08770224559, 4.069807048, 4440, -3.740075, -38.55693, 4417, -3.72425395, -38.54181102
0.09605521568, 3.930882061, 4440, -3.740075, -38.55693, 4416, -3.7626143, -38.560017
0.2367046977, 13.50909046, 4439, -3.733499186, -38.55299787, 1, -3.820394, -38.534866
0.170709941, 7.239828295, 4439, -3.733499186, -38.55299787, 4445, -3.779676042, -38.55527192
0.0706498322, 2.658353279, 4439, -3.733499186, -38.55299787, 4444, -3.749247091, -38.55911361
0.06367948869, 2.950161854, 4439, -3.733499186, -38.55299787, 4443, -3.7253182, -38.539803
0.1396566603, 6.535490389, 4439, -3.733499186, -38.55299787, 4442, -3.7719676, -38.539845
0.05525659223, 2.371606616, 4439, -3.733499186, -38.55299787, 4441, -3.7341975, -38.56422887
0.04024192185, 1.768565208, 4439, -3.733499186, -38.55299787, 4440, -3.740075, -38.55693
0.01607130504, 0.8264733162, 4439, -3.733499186, -38.55299787, 4438, -3.735272, -38.549522
0.2640569424, 14.4178779, 4439, -3.733499186, -38.55299787, 4437, -3.8177278, -38.541153
0.2339345236, 12.73707285, 4439, -3.733499186, -38.55299787, 4428, -3.8158703, -38.52509
0.2287950281, 12.72908443, 4439, -3.733499186, -38.55299787, 4523, -3.803227, -38.533627
0.06831906123, 3.219831646, 4439, -3.733499186, -38.55299787, 4521, -3.7225583, -38.550312
0.02489778293, 1.607392695, 4439, -3.733499186, -38.55299787, 4425, -3.7313912, -38.544464
0.1218048344, 5.751505672, 4439, -3.733499186, -38.55299787, 4424, -3.764816031, -38.5368652
0.1027288868, 4.085303744, 4439, -3.733499186, -38.55299787, 4519, -3.7579834, -38.55662
0.06424695545, 2.434252587, 4439, -3.733499186, -38.55299787, 4423, -3.746225476, -38.55956213
0.03862614561, 2.033986754, 4439, -3.733499186, -38.55299787, 4422, -3.73041, -38.541225
0.03690958749, 1.504142468, 4439, -3.733499186, -38.55299787, 4517, -3.740209354, -38.54726373
0.06517361556, 3.080569805, 4439, -3.733499186, -38.55299787, 4421, -3.723314723, -38.55054927
0.1177787328, 5.684891633, 4439, -3.733499186, -38.55299787, 4419, -3.7652957, -38.536983
0.0623325009, 2.974945753, 4439, -3.733499186, -38.55299787, 4418, -3.7228465, -38.539024
